Date,Open,High,Low,Close,Volume
2021-05-04 09:30:00,6.0,6.3,6.0,6.2,246100.0
2021-05-05 09:30:00,6.2,7.0,6.2,6.8,401364.0
2021-05-06 09:30:00,6.8,7.9,6.8,7.2,531977.0
2021-05-07 09:30:00,7.2,7.4,6.8,7.2,391466.0
2021-05-10 09:30:00,7.1,7.2,7.0,7.0,479654.0
2021-05-11 09:30:00,6.8,7.4,6.8,7.0,2225.0
2021-05-12 09:30:00,7.0,7.3,6.8,7.2,5932.0
2021-05-13 09:30:00,6.9,7.3,6.9,7.2,11121.0
2021-05-17 09:30:00,7.2,7.2,6.9,7.0,15175.0
2021-05-18 09:30:00,7.2,7.2,6.9,7.2,7165.0
2021-05-19 09:30:00,7.2,7.2,6.9,6.9,11376.0
2021-05-20 09:30:00,7.0,7.1,7.0,7.1,140.0
2021-05-21 09:30:00,7.0,7.0,6.7,6.8,6952.0
2021-05-24 09:30:00,6.7,7.1,6.6,7.0,13813.0
2021-05-25 09:30:00,6.6,7.0,6.5,6.9,9461.0
2021-05-28 09:30:00,6.8,6.8,6.7,6.7,40000.0
2021-05-31 09:30:00,7.0,7.0,6.9,6.9,22.0
2021-06-01 09:30:00,7.0,7.9,7.0,7.4,298374.0
2021-06-02 09:30:00,7.2,7.4,7.2,7.2,3650.0
2021-06-03 09:30:00,7.4,7.4,7.3,7.3,1010.0
2021-06-04 09:30:00,7.0,7.1,7.0,7.1,19.0
2021-06-07 09:30:00,7.1,7.1,7.1,7.1,1010.0
2021-06-08 09:30:00,7.2,7.2,6.8,6.8,7120.0
2021-06-09 09:30:00,7.0,7.2,6.7,7.0,64050.0
2021-06-10 09:30:00,7.0,7.0,7.0,7.0,1940.0
2021-06-11 09:30:00,6.9,7.1,6.7,7.0,30002.0
2021-06-14 09:30:00,7.0,8.3,7.0,7.9,1256243.0
2021-06-15 09:30:00,7.9,8.0,7.6,7.6,20313.0
2021-06-16 09:30:00,7.7,7.8,7.7,7.7,52052.0
2021-06-17 09:30:00,7.7,7.8,7.5,7.7,45270.0
2021-06-18 09:30:00,7.7,7.9,7.4,7.9,188477.0
2021-06-21 09:30:00,7.8,7.8,7.6,7.6,3723.0
2021-06-22 09:30:00,7.8,7.8,7.6,7.6,10325.0
2021-06-23 09:30:00,7.5,7.6,7.5,7.6,1509.0
2021-06-25 09:30:00,7.7,7.7,7.5,7.5,2832.0
2021-06-28 09:30:00,7.6,7.7,7.6,7.6,202.0
2021-06-29 09:30:00,7.5,7.9,7.5,7.6,59958.0
2021-06-30 09:30:00,7.5,7.8,7.5,7.8,4029.0
2021-07-01 09:30:00,7.5,7.5,7.5,7.5,1000.0
2021-07-02 09:30:00,7.8,7.8,7.5,7.5,12412.0
2021-07-05 09:30:00,7.6,7.7,7.6,7.6,19253.0
2021-07-06 09:30:00,7.6,7.7,7.5,7.6,6030.0
2021-07-07 09:30:00,7.7,7.7,7.6,7.7,2163.0
2021-07-08 09:30:00,7.6,8.3,7.6,8.0,346309.0
2021-07-09 09:30:00,7.8,7.8,7.6,7.6,28637.0
2021-07-12 09:30:00,7.6,7.7,7.5,7.7,15326.0
2021-07-13 09:30:00,7.5,7.6,7.5,7.5,35331.0
2021-07-15 09:30:00,7.4,7.6,7.4,7.5,9451.0
2021-07-16 09:30:00,7.6,7.6,7.5,7.5,365.0
2021-07-19 09:30:00,7.6,7.6,7.5,7.6,737.0
2021-07-20 09:30:00,7.7,7.8,7.5,7.7,205.0
2021-07-22 09:30:00,7.7,8.3,7.7,8.0,412836.0
2021-07-26 09:30:00,8.1,8.1,7.7,7.8,11248.0
2021-07-27 09:30:00,7.9,7.9,7.8,7.8,786.0
2021-07-28 09:30:00,8.0,8.0,7.9,7.9,60.0
2021-07-29 09:30:00,7.7,8.0,7.7,8.0,3062.0
2021-07-30 09:30:00,7.7,7.9,7.7,7.8,7382.0
2021-08-02 09:30:00,7.8,7.8,7.7,7.7,5545.0
2021-08-03 09:30:00,7.7,7.8,7.7,7.8,20504.0
2021-08-04 09:30:00,7.7,7.8,7.6,7.6,11605.0
2021-08-05 09:30:00,7.6,7.6,7.6,7.6,1329.0
2021-08-06 09:30:00,7.6,7.7,7.6,7.6,310.0
2021-08-09 09:30:00,7.8,7.8,7.6,7.6,7696.0
2021-08-10 09:30:00,7.5,7.5,7.0,7.4,9231.0
2021-08-11 09:30:00,7.1,7.4,7.1,7.4,5.0
2021-08-12 09:30:00,7.1,7.5,7.1,7.5,4044.0
2021-08-13 09:30:00,7.5,7.8,7.4,7.5,20299.0
2021-08-16 09:30:00,7.5,8.0,7.5,7.9,660.0
2021-08-17 09:30:00,7.9,7.9,7.9,7.9,5950.0
2021-08-18 09:30:00,7.9,9.8,7.8,8.2,624426.0
2021-08-19 09:30:00,8.0,8.5,7.8,8.1,30072.0
2021-08-20 09:30:00,8.2,8.2,8.2,8.2,1317.0
2021-08-23 09:30:00,7.8,7.8,7.7,7.7,93220.0
2021-08-24 09:30:00,7.9,8.2,7.1,7.3,391469.0
2021-08-25 09:30:00,7.3,7.6,7.1,7.4,144850.0
2021-08-26 09:30:00,7.6,7.7,7.4,7.4,61679.0
2021-08-27 09:30:00,7.7,7.7,7.1,7.4,46683.0
2021-08-30 09:30:00,7.4,7.6,7.1,7.2,65527.0
2021-08-31 09:30:00,7.4,7.6,7.4,7.4,58475.0
2021-09-01 09:30:00,7.4,7.4,7.1,7.3,45591.0
2021-09-02 09:30:00,7.3,7.8,7.2,7.4,52360.0
2021-09-03 09:30:00,7.7,7.7,7.2,7.3,13469.0
2021-09-06 09:30:00,7.3,7.7,7.3,7.6,60301.0
2021-09-07 09:30:00,7.7,7.7,7.2,7.4,25300.0
2021-09-08 09:30:00,7.4,7.7,7.1,7.4,30780.0
2021-09-09 09:30:00,7.3,7.7,7.3,7.6,48104.0
2021-09-10 09:30:00,7.4,7.5,7.3,7.4,39820.0
2021-09-13 09:30:00,7.3,7.6,7.0,7.0,144616.0
2021-09-14 09:30:00,7.3,7.3,7.0,7.1,1268.0
2021-09-15 09:30:00,7.3,7.3,7.2,7.2,2526.0
2021-09-16 09:30:00,7.1,7.9,7.1,7.7,118417.0
2021-09-17 09:30:00,7.4,7.8,7.1,7.8,42456.0
2021-09-21 09:30:00,7.7,7.8,7.3,7.7,30101.0
2021-09-22 09:30:00,7.6,7.6,7.5,7.5,4000.0
2021-09-23 09:30:00,7.7,7.7,7.4,7.6,2951.0
2021-09-24 09:30:00,7.8,7.8,7.4,7.4,26344.0
2021-09-27 09:30:00,7.8,7.8,7.4,7.7,40876.0
2021-09-28 09:30:00,7.8,7.9,7.7,7.7,30900.0
2021-09-29 09:30:00,7.8,7.8,7.7,7.7,940.0
2021-09-30 09:30:00,7.6,7.7,7.6,7.7,11874.0
2021-10-01 09:30:00,7.6,7.8,7.3,7.3,50010.0
2021-10-04 09:30:00,7.7,7.8,7.3,7.6,120689.0
2021-10-05 09:30:00,7.7,8.4,7.5,7.9,173679.0
2021-10-06 09:30:00,7.9,8.3,7.9,8.3,83858.0
2021-10-07 09:30:00,8.3,9.2,7.8,8.0,781298.0
2021-10-08 09:30:00,8.1,8.4,7.8,7.9,61078.0
2021-10-11 09:30:00,7.9,8.2,7.9,8.2,70453.0
2021-10-12 09:30:00,8.1,8.1,8.0,8.0,2653.0
2021-10-13 09:30:00,7.9,8.2,7.9,8.0,72544.0
2021-10-14 09:30:00,8.5,8.5,7.9,8.1,15285.0
2021-10-15 09:30:00,8.2,8.2,7.8,7.8,17049.0
2021-10-18 09:30:00,8.0,8.1,7.9,8.1,1189.0
2021-10-21 09:30:00,8.1,8.5,8.0,8.1,70497.0
2021-10-25 09:30:00,8.2,8.5,7.9,8.3,9804.0
2021-10-26 09:30:00,8.0,8.4,8.0,8.2,15294.0
2021-10-27 09:30:00,8.1,8.2,7.9,8.0,4625.0
2021-10-28 09:30:00,8.2,8.2,8.0,8.0,7551.0
2021-10-29 09:30:00,8.0,8.1,7.9,8.1,24973.0
2021-11-01 09:30:00,8.1,8.1,7.9,7.9,5831.0
2021-11-02 09:30:00,8.2,8.2,7.8,8.0,20782.0
2021-11-03 09:30:00,8.0,8.2,7.7,8.0,40082.0
2021-11-05 09:30:00,7.8,8.0,7.8,7.8,9200.0
2021-11-08 09:30:00,8.0,8.0,7.6,7.6,33345.0
2021-11-09 09:30:00,7.9,7.9,7.5,7.5,49740.0
2021-11-10 09:30:00,7.8,7.9,7.6,7.9,204.0
2021-11-11 09:30:00,7.7,8.5,7.7,8.3,44554.0
2021-11-16 09:30:00,8.2,8.3,7.9,7.9,20178.0
2021-11-19 09:30:00,7.8,8.0,7.8,8.0,11340.0
2021-11-22 09:30:00,8.0,8.2,7.9,8.2,25624.0
2021-11-23 09:30:00,7.9,8.1,7.9,8.0,6858.0
2021-11-24 09:30:00,8.0,8.0,7.8,8.0,5105.0
2021-11-25 09:30:00,8.0,8.0,7.7,7.8,19559.0
2021-11-26 09:30:00,7.9,8.0,7.8,7.9,15092.0
2021-11-29 09:30:00,7.9,8.0,7.8,7.8,28942.0
2021-11-30 09:30:00,7.8,7.9,7.8,7.8,38286.0
2021-12-01 09:30:00,7.7,8.2,7.7,8.1,23629.0
2021-12-02 09:30:00,8.1,9.4,8.1,8.6,1120284.0
2021-12-03 09:30:00,8.7,8.7,8.2,8.4,57974.0
2021-12-06 09:30:00,8.5,8.5,8.2,8.3,653.0
2021-12-07 09:30:00,8.3,8.3,7.9,7.9,44459.0
2021-12-08 09:30:00,7.9,8.2,7.7,7.8,77601.0
2021-12-09 09:30:00,8.1,8.1,7.7,7.8,166961.0
2021-12-10 09:30:00,7.8,8.0,7.8,7.9,70502.0
2021-12-13 09:30:00,7.8,8.1,7.7,7.8,92051.0
2021-12-14 09:30:00,7.8,8.9,7.8,8.1,141103.0
2021-12-15 09:30:00,8.3,8.3,8.0,8.0,7950.0
2021-12-17 09:30:00,8.3,8.3,7.9,8.1,18051.0
2021-12-20 09:30:00,7.9,8.0,7.9,8.0,17640.0
2021-12-21 09:30:00,7.9,8.2,7.8,8.2,20160.0
2021-12-22 09:30:00,8.0,8.2,8.0,8.0,24153.0
2021-12-23 09:30:00,7.9,8.2,7.8,8.0,40968.0
2021-12-27 09:30:00,8.2,8.5,8.2,8.4,119162.0
2021-12-29 09:30:00,8.3,8.3,8.0,8.1,14972.0
2021-12-30 09:30:00,8.2,8.4,8.0,8.3,28767.0
2021-12-31 09:30:00,8.3,8.5,8.3,8.4,247706.0
2022-01-03 09:30:00,8.4,9.0,8.2,8.5,195403.0
2022-01-04 09:30:00,8.5,8.5,8.1,8.3,132677.0
2022-01-05 09:30:00,8.5,9.6,8.5,8.9,1393358.0
2022-01-06 09:30:00,9.0,11.0,8.7,10.2,2087387.0
2022-01-07 09:30:00,10.4,10.5,9.5,10.1,580725.0
2022-01-10 09:30:00,10.2,10.2,9.8,9.8,220088.0
2022-01-11 09:30:00,9.8,10.1,9.8,10.0,129268.0
2022-01-12 09:30:00,10.0,10.1,9.7,9.9,93466.0
2022-01-13 09:30:00,9.6,9.9,9.4,9.5,90181.0
2022-01-18 09:30:00,9.5,9.9,9.1,9.1,161432.0
2022-01-19 09:30:00,9.3,9.5,9.2,9.5,30728.0
2022-01-20 09:30:00,9.5,9.5,9.2,9.3,67459.0
2022-01-21 09:30:00,9.3,9.4,9.0,9.1,172824.0
2022-01-25 09:30:00,9.0,9.0,8.9,8.9,58976.0
2022-01-26 09:30:00,8.8,9.1,8.2,9.1,40917.0
2022-01-27 09:30:00,9.2,9.2,8.5,8.5,53126.0
2022-01-28 09:30:00,8.8,9.0,8.7,8.9,56864.0
2022-01-31 09:30:00,9.0,9.3,8.7,8.7,106854.0
2022-02-01 09:30:00,8.9,9.5,8.7,8.8,52766.0
2022-02-02 09:30:00,8.9,9.0,8.6,8.7,160774.0
2022-02-03 09:30:00,9.0,9.2,8.6,8.8,40633.0
2022-02-07 09:30:00,9.0,9.2,8.6,9.0,93849.0
2022-02-08 09:30:00,9.2,9.2,8.6,8.6,45975.0
2022-02-09 09:30:00,8.6,9.1,8.5,8.7,17985.0
2022-02-11 09:30:00,8.8,8.8,8.5,8.8,13080.0
2022-02-14 09:30:00,8.5,8.8,8.5,8.7,33450.0
2022-02-15 09:30:00,8.6,8.6,8.5,8.6,8666.0
2022-02-18 09:30:00,8.5,8.7,8.1,8.1,96296.0
2022-02-21 09:30:00,8.0,8.6,8.0,8.0,17683.0
2022-02-22 09:30:00,8.2,8.2,7.7,8.2,16230.0
2022-02-23 09:30:00,8.1,8.5,7.8,8.0,20244.0
2022-02-25 09:30:00,7.5,8.3,7.5,8.3,24750.0
2022-02-28 09:30:00,8.2,8.3,8.0,8.3,122459.0
2022-03-02 09:30:00,8.0,8.0,8.0,8.0,6030.0
2022-03-04 09:30:00,7.7,7.8,7.7,7.8,66235.0
2022-03-07 09:30:00,7.9,7.9,7.9,7.9,17845.0
2022-03-08 09:30:00,8.1,8.1,8.0,8.0,1245.0
2022-03-10 09:30:00,8.0,8.0,7.6,7.9,16214.0
2022-03-15 09:30:00,7.7,7.9,7.3,7.9,37615.0
2022-03-18 09:30:00,8.0,8.0,7.7,7.7,1550.0
2022-03-22 09:30:00,7.6,7.9,7.6,7.9,3010.0
2022-03-23 09:30:00,7.5,7.9,7.4,7.9,1515.0
2022-03-25 09:30:00,7.7,7.7,7.7,7.7,25000.0
2022-03-28 09:30:00,7.4,7.4,6.9,7.0,127016.0
2022-03-29 09:30:00,7.0,7.2,6.0,6.2,41799.0
2022-03-30 09:30:00,6.0,6.2,5.4,6.2,194056.0
2022-03-31 09:30:00,6.5,7.0,6.5,7.0,10000.0
2022-04-04 09:30:00,6.9,7.0,6.9,6.9,471.0
2022-04-05 09:30:00,7.0,7.0,6.6,6.6,4971.0
2022-04-06 09:30:00,6.3,6.3,6.3,6.3,1922.0
2022-04-07 09:30:00,6.2,6.2,6.2,6.2,130.0
