Date,Open,High,Low,Close,Volume
2021-02-04 09:30:00,41.900002,41.900002,41.900002,41.900002,200.0
2021-02-08 09:30:00,41.0,41.0,41.0,41.0,1500.0
2021-02-10 09:30:00,41.099998,41.099998,41.0,41.0,300.0
2021-02-11 09:30:00,41.0,41.0,38.0,38.0,5856.0
2021-02-15 09:30:00,38.5,38.5,38.5,38.5,9.0
2021-02-17 09:30:00,39.900002,39.900002,39.900002,39.900002,15.0
2021-02-18 09:30:00,40.0,40.0,38.599998,38.599998,55.0
2021-02-22 09:30:00,38.700001,38.700001,38.700001,38.700001,120.0
2021-02-24 09:30:00,36.0,36.0,36.0,36.0,1.0
2021-03-03 09:30:00,36.599998,36.599998,36.0,36.0,550.0
2021-03-08 09:30:00,38.0,38.099998,38.0,38.099998,6000.0
2021-03-12 09:30:00,35.0,38.0,35.0,36.799999,3729.0
2021-03-15 09:30:00,35.900002,38.0,35.900002,38.0,403.0
2021-03-16 09:30:00,38.200001,38.5,36.599998,38.400002,908.0
2021-03-17 09:30:00,38.400002,38.400002,37.0,37.0,1290.0
2021-03-22 09:30:00,38.0,39.0,38.0,39.0,3000.0
2021-03-23 09:30:00,39.0,46.200001,38.900002,46.200001,4221.0
2021-03-25 09:30:00,37.0,37.0,37.0,37.0,57.0
2021-03-26 09:30:00,40.299999,43.0,37.0,43.0,1002.0
2021-03-30 09:30:00,40.0,41.0,40.0,41.0,14876.0
2021-03-31 09:30:00,40.099998,41.0,40.099998,41.0,33.0
2021-04-05 09:30:00,39.0,39.0,39.0,39.0,20150.0
2021-04-06 09:30:00,38.599998,38.599998,37.0,37.0,16119.0
2021-04-07 09:30:00,37.0,37.0,37.0,37.0,75.0
2021-04-08 09:30:00,36.299999,36.299999,36.299999,36.299999,50.0
2021-04-09 09:30:00,37.0,37.0,37.0,37.0,11809.0
2021-04-12 09:30:00,37.0,37.0,37.0,37.0,791.0
2021-04-14 09:30:00,38.5,39.0,38.5,39.0,225.0
2021-04-21 09:30:00,38.0,38.0,38.0,38.0,3.0
2021-04-23 09:30:00,38.0,38.0,36.099998,36.099998,4800.0
2021-04-27 09:30:00,37.5,37.5,37.5,37.5,40.0
2021-04-28 09:30:00,36.099998,36.099998,36.099998,36.099998,193.0
2021-05-10 09:30:00,36.5,36.5,36.0,36.0,500.0
2021-05-12 09:30:00,36.099998,36.099998,36.099998,36.099998,100.0
2021-05-13 09:30:00,37.0,37.0,35.5,35.5,296.0
2021-05-17 09:30:00,36.5,36.5,36.5,36.5,6.0
2021-05-18 09:30:00,36.400002,36.400002,35.400002,35.400002,106.0
2021-05-19 09:30:00,37.0,37.0,37.0,37.0,1.0
2021-05-25 09:30:00,33.099998,36.799999,33.099998,36.799999,2201.0
2021-05-28 09:30:00,34.400002,34.400002,34.0,34.0,1002.0
2021-05-31 09:30:00,34.400002,34.400002,34.400002,34.400002,1093.0
2021-06-01 09:30:00,34.400002,34.400002,34.299999,34.299999,1927.0
2021-06-02 09:30:00,34.099998,34.099998,34.0,34.0,710.0
2021-06-03 09:30:00,33.0,34.0,33.0,34.0,1757.0
2021-06-04 09:30:00,34.0,34.0,34.0,34.0,1464.0
2021-06-07 09:30:00,34.0,34.0,34.0,34.0,1628.0
2021-06-08 09:30:00,34.0,34.0,34.0,34.0,482.0
2021-06-09 09:30:00,34.0,36.900002,34.0,36.5,455.0
2021-06-10 09:30:00,35.5,35.5,34.099998,34.099998,2003.0
2021-06-11 09:30:00,34.5,34.5,34.299999,34.5,396.0
2021-06-14 09:30:00,34.5,34.700001,34.5,34.700001,131.0
2021-06-15 09:30:00,34.200001,34.200001,34.099998,34.099998,20.0
2021-06-17 09:30:00,34.0,34.0,34.0,34.0,1312.0
2021-06-21 09:30:00,34.900002,35.5,34.900002,35.5,300.0
2021-06-25 09:30:00,34.0,37.700001,34.0,37.700001,2253.0
2021-06-28 09:30:00,35.0,35.0,34.5,35.0,1250.0
2021-06-29 09:30:00,35.0,35.0,35.0,35.0,2767.0
2021-06-30 09:30:00,35.0,37.0,34.799999,34.799999,958.0
2021-07-01 09:30:00,37.599998,37.700001,35.0,35.0,837.0
2021-07-06 09:30:00,36.0,36.0,35.0,35.0,503.0
2021-07-07 09:30:00,36.0,38.5,36.0,38.5,1524.0
2021-07-08 09:30:00,36.400002,36.400002,36.400002,36.400002,346.0
2021-07-09 09:30:00,35.299999,35.299999,34.5,35.0,5671.0
2021-07-13 09:30:00,35.0,35.0,35.0,35.0,1279.0
2021-07-14 09:30:00,35.0,36.799999,35.0,35.0,4509.0
2021-07-15 09:30:00,34.900002,36.0,34.5,34.5,4535.0
2021-07-16 09:30:00,35.0,36.599998,35.0,36.299999,12167.0
2021-07-19 09:30:00,35.0,36.599998,34.599998,35.0,7887.0
2021-07-20 09:30:00,35.0,35.0,35.0,35.0,62.0
2021-07-22 09:30:00,34.599998,35.0,34.0,34.0,3081.0
2021-07-27 09:30:00,34.900002,34.900002,34.0,34.0,283.0
2021-07-28 09:30:00,34.900002,34.900002,34.900002,34.900002,210.0
2021-07-30 09:30:00,34.900002,36.5,34.299999,34.299999,2826.0
2021-08-02 09:30:00,35.799999,35.799999,35.799999,35.799999,13.0
2021-08-03 09:30:00,35.799999,35.799999,35.799999,35.799999,330.0
2021-08-05 09:30:00,34.400002,36.0,33.799999,33.799999,1224.0
2021-08-09 09:30:00,36.0,36.0,35.900002,35.900002,314.0
2021-08-12 09:30:00,34.0,35.599998,33.200001,35.599998,1001.0
2021-08-16 09:30:00,35.700001,36.0,35.700001,36.0,1190.0
2021-08-18 09:30:00,33.5,35.700001,33.0,35.299999,15447.0
2021-08-20 09:30:00,34.0,34.0,32.900002,34.0,3967.0
2021-08-24 09:30:00,33.900002,36.0,33.900002,34.900002,8528.0
2021-08-25 09:30:00,33.0,33.099998,33.0,33.0,12727.0
2021-08-26 09:30:00,33.799999,33.799999,30.799999,33.799999,4074.0
2021-08-27 09:30:00,33.799999,34.799999,32.799999,34.5,6124.0
2021-08-31 09:30:00,33.0,33.0,32.299999,32.299999,1807.0
2021-09-01 09:30:00,32.299999,32.299999,32.299999,32.299999,100.0
2021-09-02 09:30:00,32.400002,32.5,32.099998,32.299999,1818.0
2021-09-03 09:30:00,32.299999,32.299999,32.299999,32.299999,1550.0
2021-09-07 09:30:00,32.5,32.5,31.5,31.5,15989.0
2021-09-08 09:30:00,31.5,31.5,31.200001,31.200001,2801.0
2021-09-10 09:30:00,32.0,32.900002,31.299999,32.900002,2806.0
2021-09-13 09:30:00,33.700001,33.700001,31.4,33.299999,511.0
2021-09-14 09:30:00,33.5,33.5,33.099998,33.5,5530.0
2021-09-15 09:30:00,33.400002,34.200001,31.5,32.799999,3720.0
2021-09-17 09:30:00,31.6,31.6,31.200001,31.299999,12400.0
2021-09-21 09:30:00,31.200001,31.200001,31.200001,31.200001,500.0
2021-09-22 09:30:00,31.299999,32.700001,31.299999,31.4,1179.0
2021-09-23 09:30:00,31.4,31.5,30.0,30.9,38647.0
