Date,Open,High,Low,Close,Volume
2021-08-30 09:30:00,16.65,16.975,16.35,16.65,657260.0
2021-08-31 09:30:00,16.375,16.9,16.375,16.45,347840.0
2021-09-01 09:30:00,16.5,17.1,16.3,16.5,1277770.0
2021-09-02 09:30:00,16.55,16.975,16.55,16.75,396950.0
2021-09-03 09:30:00,16.975,18.325,16.975,17.4,3774070.0
2021-09-06 09:30:00,17.8,17.8,17.4,17.4,263120.0
2021-09-07 09:30:00,17.225,17.4,16.75,16.8,574220.0
2021-09-08 09:30:00,16.825,16.85,16.225,16.65,574100.0
2021-09-09 09:30:00,16.55,17.175,16.55,16.975,147430.0
2021-09-10 09:30:00,17.1,17.9,17.1,17.5,2350930.0
2021-09-13 09:30:00,17.4,17.4,16.7,16.725,874870.0
2021-09-14 09:30:00,17.2,17.2,17.0,17.05,129110.0
2021-09-15 09:30:00,17.2,17.45,17.1,17.35,1361590.0
2021-09-16 09:30:00,17.45,17.45,17.025,17.2,288250.0
2021-09-17 09:30:00,17.25,17.3,16.9,17.3,111010.0
2021-09-21 09:30:00,17.5,17.5,17.025,17.25,66630.0
2021-09-22 09:30:00,17.075,17.4,17.075,17.3,99590.0
2021-09-23 09:30:00,17.475,17.6,17.325,17.325,377340.0
2021-09-24 09:30:00,17.75,17.8,17.425,17.5,181740.0
2021-09-27 09:30:00,17.6,18.85,17.55,18.3,3471100.0
2021-09-28 09:30:00,18.3,18.475,18.15,18.25,695340.0
2021-09-29 09:30:00,18.1,18.475,18.1,18.4,681140.0
2021-09-30 09:30:00,18.275,18.45,18.125,18.2,502660.0
2021-10-01 09:30:00,18.175,18.175,17.525,17.65,279160.0
2021-10-04 09:30:00,18.0,18.0,17.7,17.875,126570.0
2021-10-05 09:30:00,17.6,17.925,17.525,17.6,280810.0
2021-10-06 09:30:00,17.5,17.85,17.5,17.6,342840.0
2021-10-07 09:30:00,17.6,17.6,17.5,17.6,545630.0
2021-10-08 09:30:00,18.0,18.0,17.8,17.975,970770.0
2021-10-11 09:30:00,18.0,18.0,17.6,17.6,225070.0
2021-10-12 09:30:00,17.55,17.875,17.5,17.55,418140.0
2021-10-13 09:30:00,17.55,17.55,17.35,17.4,380570.0
2021-10-14 09:30:00,17.7,17.7,17.375,17.375,68330.0
2021-10-15 09:30:00,17.5,17.7,17.5,17.6,108660.0
2021-10-18 09:30:00,17.7,17.7,17.375,17.375,60750.0
2021-10-21 09:30:00,17.45,17.45,17.1,17.3,77340.0
2021-10-22 09:30:00,17.2,17.4,17.125,17.35,45770.0
2021-10-25 09:30:00,17.325,17.375,17.225,17.3,369530.0
2021-10-26 09:30:00,17.35,17.5,17.275,17.4,520250.0
2021-10-27 09:30:00,17.475,17.5,17.25,17.475,306490.0
2021-10-28 09:30:00,17.475,17.475,17.3,17.3,226170.0
2021-10-29 09:30:00,17.4,17.525,17.325,17.375,152460.0
2021-11-01 09:30:00,17.4,17.4,17.275,17.275,489820.0
2021-11-02 09:30:00,17.25,17.3,17.1,17.125,232480.0
2021-11-03 09:30:00,17.325,17.325,17.0,17.1,104690.0
2021-11-05 09:30:00,17.4,17.5,17.05,17.05,112400.0
2021-11-08 09:30:00,17.1,17.1,16.875,17.1,373510.0
2021-11-09 09:30:00,16.9,17.0,16.725,16.775,92060.0
2021-11-10 09:30:00,16.8,17.0,16.8,17.0,116620.0
